      0	       15173
      1	       15170
      2	       15175
      3	       15173
      4	       15174
      5	       15171
      6	       15178
      7	       15172
      8	       15175
      9	       15180
     10	       15173
     11	       15174
     12	       15176
     13	       15177
     14	       15170
     15	       15174
     16	       15173
     17	       15172
     18	       15171
     19	       15180
     20	       15179
     21	       15177
     22	       15178
     23	       15176
     24	       15176
     25	       15167
     26	       15179
     27	       15178
     28	       15180
     29	       15175
     30	       15176
     31	       15172
     32	       15171
     33	       15178
     34	       15179
     35	       15171
     36	       15173
     37	       15179
     38	       15174
     39	       15180
     40	       15179
     41	       15181
     42	       15178
     43	       15168
     44	       15174
     45	       15170
     46	       15176
     47	       15172
     48	       15179
     49	       15178
     50	       15175
     51	       15172
     52	       15179
     53	       15173
     54	       15174
     55	       15175
     56	       15174
     57	       15178
     58	       15179
     59	       15174
     60	       15173
     61	       15176
     62	       15174
     63	       15168
     64	       15178
     65	       15181
     66	       15178
     67	       15181
     68	       15173
     69	       15173
     70	       15179
     71	       15170
     72	       15171
     73	       15173
     74	       15176
     75	       15176
     76	       15177
     77	       15177
     78	       15171
     79	       15172
     80	       15174
     81	       15178
     82	       15173
     83	       15172
     84	       15170
     85	       15175
     86	       15173
     87	       15174
     88	       15173
     89	       15180
     90	       15175
     91	       15171
     92	       15177
     93	       15174
     94	       15174
     95	       15176
     96	       15176
     97	       15175
     98	       15180
     99	       15175
    100	       15175
    101	       15173
    102	       15176
    103	       15173
    104	       15172
    105	       15174
    106	       15175
    107	       15177
    108	       15172
    109	       15168
    110	       15175
    111	       15174
    112	       15178
    113	       15176
    114	       15173
    115	       15172
    116	       15173
    117	       15174
    118	       15176
    119	       15171
    120	       15177
    121	       15173
    122	       15176
    123	       15178
    124	       15174
    125	       15175
    126	       15175
    127	       15173
    128	       15176
    129	       15175
    130	       15172
    131	       15169
    132	       15174
    133	       15171
    134	       15172
    135	       15182
    136	       15172
    137	       15171
    138	       15176
    139	       15173
    140	       15176
    141	       15178
    142	       15179
    143	       15178
    144	       15172
    145	       15173
    146	       15175
    147	       15176
    148	       15179
    149	       15171
    150	       15177
    151	       15173
    152	       15176
    153	       15175
    154	       15178
    155	       15171
    156	       15175
    157	       15179
    158	       15179
    159	       15175
    160	       15169
    161	       15181
    162	       15172
    163	       15180
    164	       15170
    165	       15177
    166	       15176
    167	       15174
    168	       15171
    169	       15173
    170	       15172
    171	       15173
    172	       15178
    173	       15176
    174	       15174
    175	       15177
    176	       15172
    177	       15179
    178	       15171
    179	       15176
    180	       15176
    181	       15172
    182	       15174
    183	       15173
    184	       15180
    185	       15175
    186	       15175
    187	       15175
    188	       15179
    189	       15178
    190	       15174
    191	       15165
    192	       15176
    193	       15180
    194	       15178
    195	       15172
    196	       15172
    197	       15178
    198	       15180
    199	       15175
    200	       15179
    201	       15177
    202	       15170
    203	       15170
    204	       15178
    205	       15176
    206	       15181
    207	       15178
    208	       15182
    209	       15179
    210	       15171
    211	       15175
    212	       15175
    213	       15177
    214	       15173
    215	       15178
    216	       15175
    217	       15179
    218	       15176
    219	       15174
    220	       15179
    221	       15174
    222	       15180
    223	       15178
    224	       15176
    225	       15175
    226	       15173
    227	       15179
    228	       15174
    229	       15170
    230	       15181
    231	       15176
    232	       15180
    233	       15173
    234	       15174
    235	       15183
    236	       15172
    237	       15171
    238	       15173
    239	       15178
    240	       15173
    241	       15180
    242	       15174
    243	       15179
    244	       15178
    245	       15174
    246	       15175
    247	       15175
    248	       15174
    249	       15173
    250	       15178
    251	       15171
    252	       15171
    253	       15172
    254	       15177
    255	       15172
    256	       15176
    257	       15172
    258	       15172
    259	       15176
    260	       15175
    261	       15173
    262	       15175
    263	       15176
    264	       15176
    265	       15179
    266	       15177
    267	       15173
    268	       15166
    269	       15180
    270	       15176
    271	       15172
    272	       15175
    273	       15177
    274	       15173
    275	       15175
    276	       15174
    277	       15174
    278	       15172
    279	       15171
    280	       15174
    281	       15176
    282	       15179
    283	       15181
    284	       15176
    285	       15175
    286	       15178
    287	       15176
    288	       15175
    289	       15176
    290	       15180
    291	       15175
    292	       15173
    293	       15175
    294	       15172
    295	       15178
    296	       15175
    297	       15167
    298	       15181
