      0	       15101
      1	       15106
      2	       15103
      3	       15099
      4	       15104
      5	       15106
      6	       15099
      7	       15100
      8	       15104
      9	       15107
     10	       15101
     11	       15104
     12	       15108
     13	       15102
     14	       15099
     15	       15105
     16	       15104
     17	       15110
     18	       15107
     19	       15105
     20	       15105
     21	       15101
     22	       15105
     23	       15105
     24	       15111
     25	       15106
     26	       15107
     27	       15111
     28	       15100
     29	       15108
     30	       15100
     31	       15110
     32	       15102
     33	       15102
     34	       15104
     35	       15102
     36	       15097
     37	       15104
     38	       15099
     39	       15109
     40	       15100
     41	       15102
     42	       15101
     43	       15105
     44	       15107
     45	       15105
     46	       15104
     47	       15105
     48	       15103
     49	       15104
     50	       15109
     51	       15098
     52	       15108
     53	       15103
     54	       15102
     55	       15101
     56	       15105
     57	       15102
     58	       15110
     59	       15102
     60	       15104
     61	       15104
     62	       15105
     63	       15108
     64	       15099
     65	       15104
     66	       15110
     67	       15106
     68	       15108
     69	       15111
     70	       15108
     71	       15101
     72	       15104
     73	       15097
     74	       15099
     75	       15106
     76	       15101
     77	       15104
     78	       15107
     79	       15105
     80	       15106
     81	       15104
     82	       15095
     83	       15100
     84	       15106
     85	       15103
     86	       15106
     87	       15101
     88	       15100
     89	       15105
     90	       15101
     91	       15103
     92	       15103
     93	       15100
     94	       15103
     95	       15109
     96	       15102
     97	       15100
     98	       15096
     99	       15107
    100	       15106
    101	       15105
    102	       15104
    103	       15108
    104	       15102
    105	       15109
    106	       15105
    107	       15104
    108	       15110
    109	       15104
    110	       15097
    111	       15100
    112	       15104
    113	       15104
    114	       15102
    115	       15108
    116	       15104
    117	       15110
    118	       15105
    119	       15099
    120	       15099
    121	       15100
    122	       15106
    123	       15110
    124	       15108
    125	       15102
    126	       15105
    127	       15098
    128	       15102
    129	       15107
    130	       15109
    131	       15098
    132	       15105
    133	       15105
    134	       15102
    135	       15099
    136	       15103
    137	       15104
    138	       15097
    139	       15105
    140	       15104
    141	       15103
    142	       15104
    143	       15103
    144	       15103
    145	       15102
    146	       15102
    147	       15109
    148	       15102
    149	       15098
    150	       15102
    151	       15102
    152	       15103
    153	       15107
    154	       15103
    155	       15104
    156	       15104
    157	       15103
    158	       15110
    159	       15107
    160	       15103
    161	       15102
    162	       15104
    163	       15102
    164	       15107
    165	       15101
    166	       15104
    167	       15104
    168	       15098
    169	       15100
    170	       15103
    171	       15099
    172	       15099
    173	       15104
    174	       15107
    175	       15106
    176	       15105
    177	       15101
    178	       15104
    179	       15101
    180	       15106
    181	       15101
    182	       15105
    183	       15096
    184	       15099
    185	       15102
    186	       15109
    187	       15104
    188	       15100
    189	       15101
    190	       15099
    191	       15099
    192	       15103
    193	       15106
    194	       15102
    195	       15098
    196	       15104
    197	       15108
    198	       15108
    199	       15104
    200	       15107
    201	       15105
    202	       15106
    203	       15108
    204	       15098
    205	       15102
    206	       15102
    207	       15103
    208	       15103
    209	       15105
    210	       15105
    211	       15105
    212	       15103
    213	       15105
    214	       15102
    215	       15106
    216	       15102
    217	       15107
    218	       15102
    219	       15099
    220	       15103
    221	       15105
    222	       15109
