      0	       14628
      1	       14630
      2	       14647
      3	       14605
      4	       14640
      5	       14632
      6	       14643
      7	       14625
      8	       14605
      9	       14630
     10	       14653
     11	       14642
     12	       14629
     13	       14623
     14	       14647
     15	       14633
     16	       14649
     17	       14638
     18	       14649
     19	       14648
     20	       14653
     21	       14661
     22	       14651
     23	       14651
     24	       14617
     25	       14639
     26	       14653
     27	       14636
     28	       14648
     29	       14614
     30	       14648
     31	       14663
     32	       14620
     33	       14614
     34	       14609
     35	       14632
     36	       14638
     37	       14619
     38	       14606
     39	       14624
     40	       14622
     41	       14646
     42	       14628
     43	       14624
     44	       14626
     45	       14620
     46	       14662
     47	       14611
     48	       14622
     49	       14630
     50	       14624
     51	       14641
     52	       14629
     53	       14590
     54	       14622
     55	       14611
     56	       14647
     57	       14608
     58	       14618
     59	       14639
     60	       14630
     61	       14638
     62	       14644
     63	       14643
     64	       14648
     65	       14643
     66	       14642
     67	       14629
     68	       14639
     69	       14667
     70	       14650
     71	       14652
     72	       14622
     73	       14661
     74	       14619
     75	       14620
     76	       14650
     77	       14630
     78	       14643
     79	       14635
     80	       14661
     81	       14639
     82	       14629
     83	       14644
     84	       14648
     85	       14631
     86	       14633
     87	       14655
     88	       14649
     89	       14624
     90	       14660
     91	       14641
     92	       14624
     93	       14612
     94	       14629
     95	       14658
     96	       14637
     97	       14632
     98	       14619
     99	       14653
    100	       14652
    101	       14627
    102	       14619
    103	       14619
    104	       14631
    105	       14655
    106	       14621
    107	       14609
    108	       14622
    109	       14677
    110	       14640
    111	       14613
    112	       14625
    113	       14634
    114	       14660
    115	       14651
    116	       14617
    117	       14646
    118	       14657
    119	       14669
    120	       14646
    121	       14642
    122	       14644
    123	       14619
    124	       14632
    125	       14643
    126	       14662
    127	       14605
    128	       14608
    129	       14642
    130	       14670
    131	       14673
    132	       14617
    133	       14633
    134	       14662
    135	       14629
    136	       14654
    137	       14632
    138	       14644
    139	       14626
    140	       14636
    141	       14643
    142	       14628
    143	       14633
    144	       14634
    145	       14652
    146	       14672
    147	       14642
    148	       14621
    149	       14646
    150	       14651
    151	       14666
    152	       14622
    153	       14612
    154	       14632
    155	       14636
    156	       14661
    157	       14635
    158	       14601
    159	       14625
    160	       14654
    161	       14613
    162	       14642
    163	       14613
    164	       14607
    165	       14648
    166	       14643
    167	       14641
    168	       14620
    169	       14623
    170	       14659
    171	       14631
    172	       14633
    173	       14609
    174	       14646
    175	       14639
    176	       14631
    177	       14645
    178	       14610
    179	       14639
    180	       14644
    181	       14641
    182	       14620
    183	       14601
    184	       14611
    185	       14614
    186	       14621
    187	       14640
    188	       14620
    189	       14632
    190	       14628
    191	       14634
    192	       14636
    193	       14609
    194	       14634
    195	       14636
    196	       14619
    197	       14630
    198	       14626
    199	       14618
    200	       14628
    201	       14609
    202	       14619
    203	       14621
    204	       14630
    205	       14631
    206	       14610
    207	       14624
    208	       14635
    209	       14621
    210	       14638
    211	       14663
    212	       14614
    213	       14626
    214	       14631
    215	       14623
    216	       14638
    217	       14613
    218	       14625
    219	       14634
    220	       14646
    221	       14621
    222	       14641
    223	       14600
    224	       14616
    225	       14647
    226	       14659
    227	       14624
    228	       14606
    229	       14618
    230	       14667
    231	       14642
    232	       14597
    233	       14618
    234	       14645
    235	       14666
    236	       14650
    237	       14618
    238	       14601
    239	       14641
    240	       14643
    241	       14647
    242	       14624
    243	       14628
    244	       14660
    245	       14630
    246	       14631
    247	       14634
    248	       14626
    249	       14621
    250	       14634
    251	       14641
    252	       14633
    253	       14621
    254	       14633
    255	       14625
    256	       14656
    257	       14598
    258	       14621
    259	       14635
    260	       14630
    261	       14639
    262	       14643
    263	       14647
    264	       14628
    265	       14635
    266	       14663
    267	       14634
    268	       14623
    269	       14625
    270	       14628
    271	       14638
    272	       14634
    273	       14657
    274	       14620
    275	       14624
    276	       14647
    277	       14616
    278	       14587
    279	       14595
    280	       14637
    281	       14636
    282	       14633
    283	       14628
    284	       14619
    285	       14634
    286	       14640
    287	       14633
    288	       14596
    289	       14603
    290	       14653
    291	       14630
    292	       14614
    293	       14625
    294	       14618
    295	       14641
    296	       14629
    297	       14640
    298	       14615
    299	       14623
    300	       14643
    301	       14636
    302	       14611
    303	       14622
    304	       14641
    305	       14622
    306	       14607
    307	       14620
    308	       14636
    309	       14630
    310	       14615
    311	       14628
    312	       14607
    313	       14615
    314	       14651
    315	       14609
    316	       14626
    317	       14622
    318	       14640
    319	       14629
    320	       14603
    321	       14655
    322	       14618
    323	       14625
    324	       14639
    325	       14614
    326	       14640
    327	       14620
    328	       14625
    329	       14620
    330	       14624
    331	       14652
    332	       14611
    333	       14610
    334	       14611
    335	       14613
    336	       14630
    337	       14601
    338	       14616
    339	       14600
    340	       14611
    341	       14618
    342	       14602
    343	       14610
    344	       14610
    345	       14622
    346	       14623
    347	       14608
    348	       14606
    349	       14631
    350	       14598
    351	       14625
    352	       14616
    353	       14587
    354	       14597
    355	       14626
    356	       14618
    357	       14610
    358	       14581
    359	       14620
    360	       14610
    361	       14605
    362	       14602
    363	       14581
    364	       14629
    365	       14611
    366	       14631
    367	       14615
    368	       14607
    369	       14623
    370	       14615
    371	       14611
    372	       14611
    373	       14612
    374	       14608
    375	       14611
    376	       14629
    377	       14635
    378	       14615
    379	       14623
    380	       14626
    381	       14615
    382	       14608
    383	       14630
    384	       14614
    385	       14604
    386	       14631
    387	       14627
    388	       14607
    389	       14606
    390	       14632
    391	       14621
    392	       14604
    393	       14623
    394	       14629
    395	       14626
    396	       14644
    397	       14629
    398	       14622
    399	       14601
    400	       14622
    401	       14606
    402	       14618
    403	       14632
    404	       14610
    405	       14633
    406	       14632
    407	       14628
    408	       14619
    409	       14614
    410	       14625
    411	       14646
    412	       14611
    413	       14615
    414	       14623
    415	       14625
    416	       14634
    417	       14633
    418	       14603
    419	       14644
    420	       14615
    421	       14639
    422	       14636
    423	       14600
    424	       14644
    425	       14648
    426	       14649
    427	       14630
    428	       14632
    429	       14627
    430	       14651
    431	       14638
    432	       14632
    433	       14635
    434	       14646
    435	       14602
    436	       14639
    437	       14611
    438	       14617
    439	       14642
    440	       14630
    441	       14645
    442	       14619
    443	       14633
    444	       14647
    445	       14607
    446	       14658
    447	       14629
    448	       14636
    449	       14622
    450	       14629
    451	       14638
    452	       14633
    453	       14643
    454	       14627
    455	       14610
    456	       14619
    457	       14613
    458	       14633
    459	       14616
    460	       14615
    461	       14597
    462	       14619
    463	       14629
    464	       14632
    465	       14646
    466	       14654
    467	       14625
    468	       14623
    469	       14616
    470	       14632
    471	       14633
    472	       14595
    473	       14594
    474	       14611
    475	       14621
    476	       14603
    477	       14604
    478	       14604
    479	       14601
    480	       14625
    481	       14611
    482	       14621
    483	       14624
    484	       14605
    485	       14618
    486	       14585
    487	       14615
    488	       14610
    489	       14637
    490	       14609
    491	       14613
    492	       14620
    493	       14605
    494	       14610
    495	       14617
    496	       14624
    497	       14613
    498	       14587
    499	       14621
    500	       14614
    501	       14621
    502	       14611
    503	       14586
    504	       14598
    505	       14622
    506	       14635
    507	       14592
    508	       14606
    509	       14644
    510	       14599
    511	       14622
    512	       14630
    513	       14570
    514	       14641
    515	       14610
    516	       14621
    517	       14612
    518	       14648
    519	       14610
    520	       14610
    521	       14623
    522	       14608
    523	       14607
    524	       14614
    525	       14597
    526	       14634
    527	       14602
    528	       14571
    529	       14610
    530	       14604
    531	       14625
    532	       14590
    533	       14603
    534	       14607
    535	       14613
    536	       14598
    537	       14600
    538	       14601
    539	       14607
    540	       14596
    541	       14612
    542	       14613
    543	       14602
    544	       14604
    545	       14599
    546	       14621
    547	       14608
    548	       14575
    549	       14614
