      0	       15203
      1	       15197
      2	       15199
      3	       15198
      4	       15202
      5	       15197
      6	       15198
      7	       15195
      8	       15195
      9	       15200
     10	       15199
     11	       15197
     12	       15199
     13	       15196
     14	       15197
     15	       15197
     16	       15193
     17	       15194
     18	       15203
     19	       15196
     20	       15196
     21	       15202
     22	       15200
     23	       15200
     24	       15198
     25	       15199
     26	       15197
     27	       15202
     28	       15198
     29	       15200
     30	       15203
     31	       15193
     32	       15197
     33	       15200
     34	       15195
     35	       15198
     36	       15200
     37	       15196
     38	       15201
     39	       15196
     40	       15202
     41	       15196
     42	       15195
     43	       15201
     44	       15193
     45	       15193
     46	       15195
     47	       15195
     48	       15197
     49	       15199
     50	       15199
     51	       15195
     52	       15193
     53	       15203
     54	       15200
     55	       15199
     56	       15199
     57	       15199
     58	       15198
     59	       15195
     60	       15198
     61	       15199
     62	       15197
     63	       15202
     64	       15200
     65	       15203
     66	       15196
     67	       15199
     68	       15194
     69	       15196
     70	       15198
     71	       15197
     72	       15196
     73	       15199
     74	       15203
     75	       15199
     76	       15198
     77	       15197
     78	       15196
     79	       15193
     80	       15196
     81	       15196
     82	       15195
     83	       15197
     84	       15195
     85	       15194
     86	       15200
     87	       15193
     88	       15195
     89	       15199
     90	       15198
     91	       15196
     92	       15197
     93	       15202
     94	       15201
     95	       15200
     96	       15198
     97	       15193
     98	       15198
     99	       15194
    100	       15193
    101	       15194
    102	       15199
    103	       15200
    104	       15192
    105	       15196
    106	       15208
    107	       15195
    108	       15198
    109	       15198
    110	       15195
    111	       15195
    112	       15199
    113	       15199
    114	       15200
    115	       15197
    116	       15193
    117	       15196
    118	       15193
    119	       15198
    120	       15195
    121	       15198
    122	       15195
    123	       15194
    124	       15198
    125	       15194
    126	       15199
    127	       15202
    128	       15202
    129	       15194
    130	       15197
    131	       15191
    132	       15198
    133	       15198
    134	       15200
    135	       15195
    136	       15195
    137	       15198
    138	       15193
    139	       15202
    140	       15194
    141	       15199
    142	       15199
    143	       15200
    144	       15200
    145	       15197
    146	       15196
    147	       15199
    148	       15198
    149	       15189
    150	       15200
    151	       15196
    152	       15199
    153	       15197
    154	       15201
    155	       15199
    156	       15193
    157	       15189
    158	       15193
    159	       15199
    160	       15196
    161	       15197
    162	       15197
    163	       15199
    164	       15198
    165	       15194
    166	       15195
    167	       15197
    168	       15202
    169	       15199
    170	       15194
    171	       15198
    172	       15201
    173	       15200
    174	       15202
    175	       15193
    176	       15198
    177	       15197
    178	       15205
    179	       15196
    180	       15199
    181	       15194
    182	       15194
    183	       15199
    184	       15199
    185	       15203
    186	       15200
    187	       15194
    188	       15199
    189	       15197
    190	       15196
    191	       15198
    192	       15202
    193	       15197
    194	       15197
    195	       15194
    196	       15200
    197	       15197
    198	       15201
    199	       15194
    200	       15201
    201	       15193
    202	       15194
    203	       15203
    204	       15198
    205	       15197
    206	       15201
    207	       15203
    208	       15194
    209	       15195
    210	       15197
    211	       15195
    212	       15195
    213	       15206
    214	       15197
    215	       15197
    216	       15198
    217	       15195
    218	       15197
    219	       15204
    220	       15193
    221	       15200
    222	       15201
    223	       15198
    224	       15200
    225	       15200
    226	       15200
    227	       15193
    228	       15197
    229	       15192
    230	       15193
    231	       15194
    232	       15192
    233	       15199
    234	       15198
    235	       15197
    236	       15194
    237	       15199
    238	       15204
    239	       15194
    240	       15199
    241	       15192
    242	       15199
    243	       15201
    244	       15202
    245	       15202
    246	       15196
    247	       15201
    248	       15196
    249	       15198
    250	       15197
    251	       15195
    252	       15197
    253	       15195
    254	       15199
    255	       15192
    256	       15195
    257	       15189
    258	       15195
    259	       15198
    260	       15197
    261	       15198
    262	       15202
    263	       15192
    264	       15201
    265	       15190
    266	       15206
    267	       15198
    268	       15198
    269	       15196
    270	       15200
    271	       15197
    272	       15197
    273	       15200
    274	       15192
    275	       15194
    276	       15197
    277	       15196
    278	       15202
    279	       15203
    280	       15198
    281	       15201
    282	       15193
    283	       15195
    284	       15189
    285	       15195
    286	       15200
    287	       15201
    288	       15196
    289	       15198
    290	       15198
    291	       15194
    292	       15198
    293	       15196
    294	       15201
    295	       15190
    296	       15194
    297	       15195
    298	       15193
    299	       15199
    300	       15198
    301	       15195
    302	       15202
    303	       15198
    304	       15194
    305	       15197
    306	       15199
    307	       15194
    308	       15197
    309	       15197
    310	       15198
    311	       15198
    312	       15198
    313	       15203
    314	       15192
    315	       15195
    316	       15197
    317	       15195
    318	       15200
    319	       15200
    320	       15191
    321	       15200
    322	       15197
    323	       15191
    324	       15199
    325	       15200
    326	       15203
    327	       15197
    328	       15197
    329	       15197
    330	       15196
    331	       15200
    332	       15199
    333	       15206
